id,longitude,latitude,seg_bits,scale_id,scale,cap_2020,cap_2025,cap_2030,cap_2035,cap_2040,build_cost_usd,op_cost_usd_for_total_duration,is_active_solve
775,-98.4993897389,33.9078671018,000,0,NONE,0,0,0,0,0,0,0.0,0
776,-106.883240728,33.9102700714,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
777,-84.3578067264,33.9116381093,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
778,-118.179626714,33.9118000988,000,0,NONE,0,0,0,0,0,0,0.0,0
779,-118.104989714,33.9136901023,000,0,NONE,0,0,0,0,0,0,0.0,0
780,-117.437903617,33.9170389015,000,0,NONE,0,0,0,0,0,0,0.0,0
781,-116.643341092,33.9237083224,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
782,-98.5141767482,33.9271360722,000,0,NONE,0,0,0,0,0,0,0.0,1
783,-118.280777719,33.9282520841,000,0,NONE,0,0,0,0,0,0,0.0,0
784,-81.0731577071,33.9304301108,000,0,NONE,0,0,0,0,0,0,0.0,1
785,-118.368428717,33.9305561031,000,0,NONE,0,0,0,0,0,0,0.0,0
786,-98.5363077435,33.930691094,000,0,NONE,0,0,0,0,0,0,0.0,1
787,-118.396346715,33.930691094,000,0,NONE,0,0,0,0,0,0,0.0,0
788,-116.990627722,33.9334450843,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
789,-118.096853737,33.9409331032,000,0,NONE,0,0,0,0,0,0,0.0,0
790,-117.294188732,33.9455410989,000,0,NONE,0,0,0,0,0,0,0.0,1
791,-117.139529265,33.9391739825,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
792,-98.53341872,33.9468011013,000,0,NONE,0,0,0,0,0,0,0.0,1
793,-84.1317707105,33.9514869936,000,0,NONE,0,0,0,0,0,0,0.0,1
794,-80.9551514696,33.9580649292,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
795,-112.12821322,33.9707444635,000,0,NONE,0,0,0,0,0,0,0.0,0
796,-93.207482781,33.9732959184,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
797,-117.357242725,33.9934031091,000,0,NONE,0,0,0,0,0,0,0.0,1
798,-84.5610447188,33.9977320812,000,0,NONE,0,0,0,0,0,0,0.0,1
799,-117.834899723,34.0020250975,000,0,NONE,0,0,0,0,0,0,0.0,0
800,-81.1101117097,34.0039510991,000,0,NONE,0,0,0,0,0,0,0.0,1
801,-98.8442139861,34.0066072926,000,0,NONE,0,0,0,0,0,0,0.0,1
802,-86.0770137166,34.0086670872,000,0,NONE,0,0,0,0,0,0,0.0,1
803,-86.0044107113,33.991999074,000,0,NONE,0,0,0,0,0,0,0.0,0
804,-117.090448763,34.014850107,000,0,NONE,0,0,0,0,0,0,0.0,1
805,-118.172939726,34.0164250897,000,0,NONE,0,0,0,0,0,0,0.0,0
806,-84.325035494,34.0213596437,000,0,NONE,0,0,0,0,0,0,0.0,0
807,-117.550283747,34.0216180891,000,0,NONE,0,0,0,0,0,0,0.0,1
808,-117.811868743,34.0231030775,000,0,NONE,0,0,0,0,0,0,0.0,0
809,-81.1011747418,34.0277110733,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
810,-81.0475077293,34.0105840893,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
811,-117.747734736,34.0232741079,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
812,-118.226138727,34.0285571024,000,0,NONE,0,0,0,0,0,0,0.0,0
813,-118.214321736,34.0291061089,000,0,NONE,0,0,0,0,0,0,0.0,0
814,-118.485959712,34.0147330729,000,0,NONE,0,0,0,0,0,0,0.0,0
815,-118.434200743,34.0311311033,000,0,NONE,0,0,0,0,0,0,0.0,0
816,-118.220945728,34.0339030927,000,0,NONE,0,0,0,0,0,0,0.0,0
817,-118.027175711,34.0340020855,000,0,NONE,0,0,0,0,0,0,0.0,0
818,-118.169969709,34.0357750971,000,0,NONE,0,0,0,0,0,0,0.0,0
819,-81.1105977204,34.0367200778,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
820,-118.273928742,34.0383131009,000,0,NONE,0,0,0,0,0,0,0.0,0
821,-84.0301077258,34.0441541004,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
822,-118.224203727,34.0520470939,000,0,NONE,0,0,0,0,0,0,0.0,0
823,-118.213979716,34.0551431036,000,0,NONE,0,0,0,0,0,0,0.0,0
824,-96.3347979283,34.0591804624,000,0,NONE,0,0,0,0,0,0,0.0,1
825,-118.165190724,34.0611730912,000,0,NONE,0,0,0,0,0,0,0.0,0
826,-118.248791731,34.062766072,000,0,NONE,0,0,0,0,0,0,0.0,0
827,-117.296411714,34.0640800714,000,0,NONE,0,0,0,0,0,0,0.0,1
828,-117.806495713,34.0651150886,000,0,NONE,0,0,0,0,0,0,0.0,0
829,-118.00011274,34.0651870838,000,0,NONE,0,0,0,0,0,0,0.0,0
830,-117.208589727,34.0665820771,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
831,-117.803345707,34.0666270747,000,0,NONE,0,0,0,0,0,0,0.0,1
832,-117.544919716,34.0673290711,000,0,NONE,0,0,0,0,0,0,0.0,0
833,-117.420541825,34.067346196,000,0,NONE,0,0,0,0,0,0,0.0,0
834,-80.9222547296,34.0680131107,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
835,-117.807539729,34.0683190907,000,0,NONE,0,0,0,0,0,0,0.0,1
836,-86.8662046159,34.0742117761,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
837,-118.223870748,34.0817561033,000,0,NONE,0,0,0,0,0,0,0.0,0
838,-117.673929232,34.0872540942,000,0,NONE,0,0,0,0,0,0,0.0,0
839,-101.792469054,34.0985724623,000,0,NONE,0,0,0,0,0,0,0.0,1
840,-118.249781709,34.1023210741,000,0,NONE,0,0,0,0,0,0,0.0,0
841,-84.2448117317,34.1026990915,000,0,NONE,0,0,0,0,0,0,0.0,0
842,-117.532112747,34.1064700999,000,0,NONE,0,0,0,0,0,0,0.0,0
843,-117.660272222,34.1068863997,000,0,NONE,0,0,0,0,0,0,0.0,0
844,-84.7391097447,34.1159830719,000,0,NONE,0,0,0,0,0,0,0.0,1
845,-118.155074706,34.1191960743,000,0,NONE,0,0,0,0,0,0,0.0,0
846,-117.787199743,34.1199431097,000,0,NONE,0,0,0,0,0,0,0.0,0
847,-117.825980712,34.1205911099,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
848,-117.302198718,34.1270440702,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
849,-99.1367337332,34.1313190875,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
850,-117.957569721,34.1341450721,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
851,-117.643727571,34.134768198,000,0,NONE,0,0,0,0,0,0,0.0,0
852,-117.496103406,34.1363586418,000,0,NONE,0,0,0,0,0,0,0.0,0
853,-117.319118715,34.1445851111,000,0,NONE,0,0,0,0,0,0,0.0,1
854,-117.298310717,34.1454041003,000,0,NONE,0,0,0,0,0,0,0.0,0
855,-117.200705734,34.065664095,000,0,NONE,0,0,0,0,0,0,0.0,0
856,-118.226381711,34.1462680862,000,0,NONE,0,0,0,0,0,0,0.0,0
857,-118.155650711,34.149742071,000,0,NONE,0,0,0,0,0,0,0.0,1
858,-118.282937747,34.1522260786,000,0,NONE,0,0,0,0,0,0,0.0,0
859,-118.37631271,34.1527840845,000,0,NONE,0,0,0,0,0,0,0.0,0
860,-118.377365726,34.1544221043,000,0,NONE,0,0,0,0,0,0,0.0,0
861,-118.289219719,34.1553670849,000,0,NONE,0,0,0,0,0,0,0.0,0
862,-83.6391833744,34.1576040748,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
863,-118.469903743,34.1611180911,000,0,NONE,0,0,0,0,0,0,0.0,0
864,-99.3128637166,34.1628461052,000,0,NONE,0,0,0,0,0,0,0.0,1
865,-118.667338364,34.1496206185,000,0,NONE,0,0,0,0,0,0,0.0,0
866,-118.859378735,34.176085088,000,0,NONE,0,0,0,0,0,0,0.0,0
867,-97.1681092982,34.1771691514,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
868,-98.4952070398,34.18348293,000,0,NONE,0,0,0,0,0,0,0.0,0
869,-83.9099697362,34.1841040585,000,0,NONE,0,0,0,0,0,0,0.0,0
870,-89.9260329901,34.190661743,000,0,NONE,0,0,0,0,0,0,0.0,1
871,-79.8439017174,34.1930500825,000,0,NONE,0,0,0,0,0,0,0.0,1
872,-81.3607354052,34.1986000992,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
873,-84.4948233378,34.2040763203,000,0,NONE,0,0,0,0,0,0,0.0,0
874,-118.217489741,34.2076211051,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
875,-80.2146564408,34.1865500471,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
876,-80.5857700316,34.2162388766,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
877,-119.155110873,34.2240106577,000,0,NONE,0,0,0,0,0,0,0.0,0
878,-106.919569773,34.2243373796,000,0,NONE,0,0,0,0,0,0,0.0,1
879,-117.40937971,34.2253240932,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
880,-77.9447847376,34.2240640909,000,0,NONE,0,0,0,0,0,0,0.0,0
881,-77.9261637243,34.2255130813,000,0,NONE,0,0,0,0,0,0,0.0,0
882,-77.8870497363,34.2104740883,000,0,NONE,0,0,0,0,0,0,0.0,0
883,-118.409909719,34.2328931077,000,0,NONE,0,0,0,0,0,0,0.0,0
884,-78.0115467425,34.2260350891,000,0,NONE,0,0,0,0,0,0,0.0,0
885,-85.913762113,34.2349317188,000,0,NONE,0,0,0,0,0,0,0.0,1
886,-92.9996398658,34.242359198,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
887,-112.111975151,34.2558266347,000,0,NONE,0,0,0,0,0,0,0.0,0
888,-118.47220772,34.2657700797,000,0,NONE,0,0,0,0,0,0,0.0,0
889,-118.851269715,34.2666161088,000,0,NONE,0,0,0,0,0,0,0.0,0
890,-118.44365072,34.2666161088,000,0,NONE,0,0,0,0,0,0,0.0,0
891,-99.6768432859,34.2761886744,000,0,NONE,0,0,0,0,0,0,0.0,1
892,-118.65953877,34.2780336992,000,0,NONE,0,0,0,0,0,0,0.0,0
893,-77.8679697107,34.2792610885,000,0,NONE,0,0,0,0,0,0,0.0,0
894,-118.863230739,34.2819970798,000,0,NONE,0,0,0,0,0,0,0.0,0
895,-118.407398714,34.2885400758,000,0,NONE,0,0,0,0,0,0,0.0,1
896,-92.1170537749,34.2901971711,000,0,NONE,0,0,0,0,0,0,0.0,0
897,-91.9656147107,34.201330092,000,0,NONE,0,0,0,0,0,0,0.0,0
898,-118.467707717,34.2912671098,000,0,NONE,0,0,0,0,0,0,0.0,0
899,-118.857047719,34.2933281023,000,0,NONE,0,0,0,0,0,0,0.0,0
900,-78.1822164363,34.3013215213,000,0,NONE,0,0,0,0,0,0,0.0,0
901,-84.842419818,34.314509562,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
902,-83.7887457226,34.3160621012,000,0,NONE,0,0,0,0,0,0,0.0,0
903,-118.490000744,34.3164940725,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
904,-79.5924935576,34.3181912632,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
905,-78.3695757127,34.3198961044,000,0,NONE,0,0,0,0,0,0,0.0,0
906,-81.0060913267,34.321949084,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
907,-96.1633638772,34.3268070481,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
908,-78.4513407125,34.328977105,000,0,NONE,0,0,0,0,0,0,0.0,0
909,-118.508702709,34.3339180793,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
910,-81.6263603447,34.3409961332,000,0,NONE,0,0,0,0,0,0,0.0,1
911,-77.8817577422,34.3465631003,000,0,NONE,0,0,0,0,0,0,0.0,0
912,-119.422561451,34.3469754601,000,0,NONE,0,0,0,0,0,0,0.0,0
913,-78.7071284852,34.350543006,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
914,-101.757474825,34.352982631,000,0,NONE,0,0,0,0,0,0,0.0,1
915,-86.891384125,34.3617195627,000,0,NONE,0,0,0,0,0,0,0.0,1
916,-83.2852098663,34.3661767907,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
917,-100.05444646,34.3797906074,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
918,-84.3944997458,34.3833820697,000,0,NONE,0,0,0,0,0,0,0.0,0
919,-78.9388060975,34.4193961009,000,0,NONE,0,0,0,0,0,0,0.0,1
920,-117.384717508,34.4211342441,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
921,-119.699114735,34.412155098,000,0,NONE,0,0,0,0,0,0,0.0,0
922,-97.1329017268,34.4482270725,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
923,-119.96029362,34.4482510134,000,0,NONE,0,0,0,0,0,0,0.0,0
924,-98.4095157178,34.4489561097,000,0,NONE,0,0,0,0,0,0,0.0,0
925,-79.3501748026,34.4650037904,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
926,-85.7216429472,34.4667039102,000,0,NONE,0,0,0,0,0,0,0.0,1
927,-92.7398872781,34.470247454,000,0,NONE,0,0,0,0,0,0,0.0,1
928,-118.311449884,34.4727945975,000,0,NONE,0,0,0,0,0,0,0.0,0
929,-120.22647205,34.474388126,000,0,NONE,0,0,0,0,0,0,0.0,0
930,-89.9146047365,34.4885243534,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
931,-92.2099232732,34.4950770998,000,0,NONE,0,0,0,0,0,0,0.0,0
932,-111.995411742,34.5099851083,000,0,NONE,0,0,0,0,0,0,0.0,0
933,-81.8703237322,34.5132431075,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
934,-82.9050775666,34.513350357,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
935,-84.5239197281,34.5199930905,000,0,NONE,0,0,0,0,0,0,0.0,0
936,-106.803455814,34.5241797854,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
937,-100.415885728,34.5286690751,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
938,-84.919989243,34.5334775891,000,0,NONE,0,0,0,0,0,0,0.0,1
939,-118.125064413,34.5421747968,000,0,NONE,0,0,0,0,0,0,0.0,0
940,-118.68114645,34.5614209514,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
941,-95.9872034356,34.5940026292,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
942,-79.1031477379,34.6008851049,000,0,NONE,0,0,0,0,0,0,0.0,1
943,-81.0171984602,34.6012744627,000,0,NONE,0,0,0,0,0,0,0.0,1
944,-82.0852507088,34.6181214123,000,0,NONE,0,0,0,0,0,0,0.0,1
945,-92.4457917137,34.6402060799,000,0,NONE,0,0,0,0,0,0,0.0,1
946,-101.824786538,34.6424856122,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
947,-117.218249922,34.6436303691,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
948,-77.9422617499,34.6576243049,000,0,NONE,0,0,0,0,0,0,0.0,0
949,-86.9133387273,34.6576570843,000,0,NONE,0,0,0,0,0,0,0.0,1
950,-92.4025467402,34.6618601064,000,0,NONE,0,0,0,0,0,0,0.0,1
951,-86.7277444433,34.6731043569,000,0,NONE,0,0,0,0,0,0,0.0,1
952,-82.5323097278,34.6769170983,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
953,-111.756461019,34.6780713854,000,0,NONE,0,0,0,0,0,0,0.0,0
954,-84.4736907446,34.684864088,000,0,NONE,0,0,0,0,0,0,0.0,0
955,-120.168369419,34.7018234294,000,0,NONE,0,0,0,0,0,0,0.0,0
956,-92.2710927217,34.7073910998,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
957,-84.7261894493,34.6823833909,000,0,NONE,0,0,0,0,0,0,0.0,0
958,-92.270912734,34.7108110885,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
959,-85.5555712873,34.7121355119,000,0,NONE,0,0,0,0,0,0,0.0,1
960,-78.9977279711,34.7250242475,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
961,-79.3226836923,34.731725927,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
962,-116.267660099,34.729479908,000,0,NONE,0,0,0,0,0,0,0.0,1
963,-115.890106735,34.7330004642,000,0,NONE,0,0,0,0,0,0,0.0,1
964,-92.2616157478,34.7342110857,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
965,-81.9547903979,34.7423691507,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
966,-92.3915127404,34.7486650741,000,0,NONE,0,0,0,0,0,0,0.0,1
967,-115.513411763,34.7502798177,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
968,-98.3541065386,34.7523224154,000,0,NONE,0,0,0,0,0,0,0.0,0
969,-82.2860877461,34.7534531007,000,0,NONE,0,0,0,0,0,0,0.0,1
970,-86.5639497436,34.7585741048,000,0,NONE,0,0,0,0,0,0,0.0,0
971,-97.2821801969,34.759735912,000,0,NONE,0,0,0,0,0,0,0.0,1
972,-85.0020627363,34.7609320787,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
973,-84.9636687428,34.7615170822,000,0,NONE,0,0,0,0,0,0,0.0,0
974,-92.2616517449,34.7727490696,000,0,NONE,0,0,0,0,0,0,0.0,1
975,-92.261264728,34.7788960923,000,0,NONE,0,0,0,0,0,0,0.0,1
976,-92.1606987264,34.7815330889,000,0,NONE,0,0,0,0,0,0,0.0,1
977,-89.9660558222,34.7829908441,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
978,-118.171036065,34.7881982928,000,0,NONE,0,0,0,0,0,0,0.0,0
979,-82.439186707,34.7898850945,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
980,-118.834652722,34.7920192496,000,0,NONE,0,0,0,0,0,0,0.0,1
981,-114.589724744,34.8019625238,000,0,NONE,0,0,0,0,0,0,0.0,1
982,-114.307637739,34.7301880944,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
983,-91.7536819126,34.8001041683,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
984,-79.5530786924,34.8103611529,000,0,NONE,0,0,0,0,0,0,0.0,1
985,-115.196190519,34.8119994812,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
986,-82.4163177172,34.8209980967,000,0,NONE,0,0,0,0,0,0,0.0,0
987,-116.635123522,34.8210858759,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
988,-92.339339715,34.8211330885,000,0,NONE,0,0,0,0,0,0,0.0,1
989,-100.613602369,34.8288714337,000,0,NONE,0,0,0,0,0,0,0.0,1
990,-82.297733748,34.8327340938,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
991,-106.752496116,34.8345970691,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
992,-91.3519983106,34.8501913404,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
993,-120.384392736,34.8516970843,000,0,NONE,0,0,0,0,0,0,0.0,0
994,-76.8938457144,34.8548290911,000,0,NONE,0,0,0,0,0,0,0.0,0
995,-76.7951967158,34.7354800875,000,0,NONE,0,0,0,0,0,0,0.0,0
996,-114.872661047,34.85828621,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
997,-82.3840797459,34.853812073,000,0,NONE,0,0,0,0,0,0,0.0,0
998,-95.813411739,34.8624701008,000,0,NONE,0,0,0,0,0,0,0.0,1
999,-117.076154731,34.8706780737,000,0,NONE,0,0,0,0,0,0,0.0,1
1000,-81.0024373425,34.873326302,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1001,-111.640989557,34.8855925457,000,0,NONE,0,0,0,0,0,0,0.0,0
1002,-117.009293732,34.8859240951,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1003,-85.0838213203,34.898429509,000,0,NONE,0,0,0,0,0,0,0.0,1
1004,-82.1492034438,34.8987070956,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1005,-78.9586347241,34.9011970728,000,0,NONE,0,0,0,0,0,0,0.0,1
1006,-98.04658081,34.9196223442,000,0,NONE,0,0,0,0,0,0,0.0,0
1007,-117.334610573,34.9245999083,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1008,-79.7730267261,34.9354960789,000,0,NONE,0,0,0,0,0,0,0.0,1
1009,-78.0629587005,34.9435698703,000,0,NONE,0,0,0,0,0,0,0.0,0
1010,-86.8944917044,34.9472373307,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1011,-101.851633734,34.9473558659,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1012,-116.680537131,34.9481075076,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1013,-79.9096558224,34.9503479958,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1014,-80.056652724,34.9635310704,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1015,-90.9654251508,34.969546453,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1016,-100.965844812,34.9702614068,000,0,NONE,0,0,0,0,0,0,0.0,1
1017,-85.4513157243,34.9707401079,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1018,-110.519745214,34.9743120765,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1019,-110.137712014,34.9235465764,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1020,-80.0857317322,34.9760680991,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1021,-79.6233603218,34.9766112446,000,0,NONE,0,0,0,0,0,0,0.0,0
1022,-82.010462734,34.9778321103,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1023,-105.157701413,34.9848225414,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1024,-104.777947433,34.9670339954,000,0,NONE,0,0,0,0,0,0,0.0,1
1025,-114.137429195,34.9963745687,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1026,-81.9921657428,34.9971280801,000,0,NONE,0,0,0,0,0,0,0.0,1
1027,-81.9364197387,34.9703890881,000,0,NONE,0,0,0,0,0,0,0.0,0
1028,-117.607515099,34.9974028014,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1029,-80.4139009497,34.9832516758,000,0,NONE,0,0,0,0,0,0,0.0,1
1030,-85.2096837384,35.0059480965,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1031,-105.537273717,35.005914184,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1032,-117.887486101,35.0098002508,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1033,-105.915408554,35.0062777196,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1034,-118.955786712,35.0187191108,000,0,NONE,0,0,0,0,0,0,0.0,1
1035,-85.2933927388,35.0182600977,000,0,NONE,0,0,0,0,0,0,0.0,1
1036,-79.0336857389,35.0253071043,000,0,NONE,0,0,0,0,0,0,0.0,0
1037,-104.420237746,35.0263150807,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1038,-107.292194911,34.9937940954,000,0,NONE,0,0,0,0,0,0,0.0,1
1039,-106.957800443,35.0296311931,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1040,-85.3188357304,35.0321740793,000,0,NONE,0,0,0,0,0,0,0.0,1
1041,-79.0204737124,35.034730082,000,0,NONE,0,0,0,0,0,0,0.0,0
1042,-78.8035827217,35.0429290977,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1043,-78.9761937218,35.0442070991,000,0,NONE,0,0,0,0,0,0,0.0,0
1044,-92.4130667101,35.0461180352,000,0,NONE,0,0,0,0,0,0,0.0,1
1045,-118.171373744,35.0477800777,000,0,NONE,0,0,0,0,0,0,0.0,1
1046,-85.6269057422,35.0484100789,000,0,NONE,0,0,0,0,0,0,0.0,1
1047,-95.709429051,35.0485751332,000,0,NONE,0,0,0,0,0,0,0.0,0
1048,-85.315523735,35.0552500984,000,0,NONE,0,0,0,0,0,0,0.0,0
1049,-79.4997777292,35.0571131034,000,0,NONE,0,0,0,0,0,0,0.0,0
1050,-78.887444712,35.059552072,000,0,NONE,0,0,0,0,0,0,0.0,0
1051,-109.777550727,35.062414096,000,0,NONE,0,0,0,0,0,0,0.0,1
1052,-118.177727711,35.065042094,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1053,-120.512743439,35.0682572962,000,0,NONE,0,0,0,0,0,0,0.0,0
1054,-90.0261777358,35.0722240916,000,0,NONE,0,0,0,0,0,0,0.0,1
1055,-107.600715264,35.075113321,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1056,-97.4077263252,35.079118834,000,0,NONE,0,0,0,0,0,0,0.0,1
1057,-116.368516359,35.0841806007,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1058,-110.896487987,35.0857621421,000,0,NONE,0,0,0,0,0,0,0.0,0
1059,-101.32311278,35.0966768936,000,0,NONE,0,0,0,0,0,0,0.0,1
1060,-106.27819663,35.0983464517,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1061,-77.0663229224,35.1007111975,000,0,NONE,0,0,0,0,0,0,0.0,1
1062,-81.6372344765,35.1024157491,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1063,-90.590065957,35.1043068399,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1064,-106.629098713,35.1059650917,000,0,NONE,0,0,0,0,0,0,0.0,1
1065,-104.018303744,35.107729585,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1066,-80.7498327166,35.0711980739,000,0,NONE,0,0,0,0,0,0,0.0,0
1067,-80.687903735,35.1095651111,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1068,-78.9613527164,35.1138490857,000,0,NONE,0,0,0,0,0,0,0.0,0
1069,-78.754604741,35.1230830762,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1070,-82.09605292,35.1264745797,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1071,-80.916431729,35.1268000876,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1072,-118.454848295,35.1397726975,001,3,L,696864,694960,694960,694960,696864,3200000,450493.15068493155,1
1073,-95.9002672414,35.1455309486,000,0,NONE,0,0,0,0,0,0,0.0,1
1074,-90.0220917066,35.1493540979,000,0,NONE,0,0,0,0,0,0,0.0,1
1075,-89.8854717285,35.1512621005,000,0,NONE,0,0,0,0,0,0,0.0,1
1076,-84.9428065722,35.1551743852,010,2,M,345870,344925,344925,344925,345870,1750000,250273.97260273973,1
1077,-90.1512867451,35.1557081067,100,1,S,131394,131035,131035,131035,131394,850000,125136.98630136986,1
1078,-97.7961643875,35.1581039537,000,0,NONE,0,0,0,0,0,0,0.0,0
1079,-111.28637727,35.1591403981,000,0,NONE,0,0,0,0,0,0,0.0,0
